TicketID,Status,Created_At,Region_Cluster,Item_Code,Type_Of_Tickets
NHC-NUP-570083,opened,2024-02-25 15:45,Taif Health Cluster,226650776,Out of stock
NHC-NUP-570081,opened,2024-02-25 15:45,Taif Health Cluster,226650787,Out of stock
NHC-NUP-570076,opened,2024-02-25 15:45,Najran Health Affairs,226650782,Out of stock
NHC-NUP-570069,opened,2024-02-25 15:44,Hafer AlBatin Health Affairs,226650788,Out of stock
NHC-NUP-570068,opened,2024-02-25 15:44,Taif Health Cluster,226650785,Out of stock
NHC-NUP-570062,opened,2024-02-25 15:44,Najran Health Affairs,226650785,Out of stock
NHC-NUP-570059,opened,2024-02-25 15:43,Najran Health Cluster,226650402,Out of stock
NHC-NUP-570037,opened,2024-02-25 15:42,Najran Health Affairs,226650770,Out of stock
NHC-NUP-570036,opened,2024-02-25 15:41,Taif Health Cluster,226650356,Out of stock
NHC-NUP-570032,opened,2024-02-25 15:41,Al Ahsa Health Cluster,226650356,Out of stock
NHC-NUP-570027,opened,2024-02-25 15:41,Najran Health Affairs,226650356,Out of stock
NHC-NUP-570025,opened,2024-02-25 15:41,Hafer AlBatin Health Affairs,226650352,Out of stock
NHC-NUP-570021,opened,2024-02-25 15:40,Tabuk Health Cluster,226650355,Out of stock
NHC-NUP-570015,opened,2024-02-25 15:40,Riyadh Second Health Cluster,226650352,Out of stock
NHC-NUP-570002,opened,2024-02-25 15:39,Al Ahsa Health Cluster,226650399,Out of stock
NHC-NUP-569986,opened,2024-02-25 15:37,Najran Health Affairs,226650341,Out of stock
NHC-NUP-569972,opened,2024-02-25 15:36,Hafer AlBatin Health Affairs,126750632,Out of stock
NHC-NUP-569971,opened,2024-02-25 15:36,Taif Health Cluster,226650293,Out of stock
NHC-NUP-569969,opened,2024-02-25 15:36,Najran Health Affairs,226650317,Out of stock
NHC-NUP-569964,opened,2024-02-25 15:36,PMAH,226650300,Out of stock
NHC-NUP-569961,opened,2024-02-25 15:35,Baha Health Affairs,226650300,Out of stock
NHC-NUP-569959,opened,2024-02-25 15:35,Hafer AlBatin Health Affairs,226650296,Out of stock
NHC-NUP-569957,reopened,2024-02-25 15:35,Najran Health Affairs,226650296,Out of stock
NHC-NUP-569950,reopened,2024-02-25 15:35,Najran Health Affairs,226650236,Out of stock
NHC-NUP-569949,opened,2024-02-25 15:34,Riyadh Second Health Cluster,226650234,Out of stock
NHC-NUP-569943,opened,2024-02-25 15:34,Tabuk Health Cluster,226650236,Out of stock
NHC-NUP-569941,opened,2024-02-25 15:34,PMAH,226650232,Out of stock
NHC-NUP-569935,opened,2024-02-25 15:33,Taif Health Cluster,226650230,Out of stock
NHC-NUP-569924,opened,2024-02-25 15:32,Taif Health Cluster,226650233,Out of stock
NHC-NUP-569919,opened,2024-02-25 15:32,Najran Health Affairs,226650230,Out of stock
NHC-NUP-569916,opened,2024-02-25 15:32,PMAH,126750639,Out of stock
NHC-NUP-569909,opened,2024-02-25 15:31,Baha Health Affairs,126750637,Out of stock
NHC-NUP-569899,opened,2024-02-25 15:30,Najran Health Affairs,126750616,Out of stock
NHC-NUP-569893,opened,2024-02-25 15:30,Tabuk Health Cluster,126750054,Out of stock
NHC-NUP-569890,opened,2024-02-25 15:30,Najran Health Affairs,126750016,Out of stock
NHC-NUP-569888,opened,2024-02-25 15:30,Tabuk Health Cluster,126750630,Out of stock
NHC-NUP-569878,opened,2024-02-25 15:29,Eastern Health Cluster,126750636,Out of stock
NHC-NUP-569876,opened,2024-02-25 15:29,Eastern Health Cluster,126750637,Out of stock
NHC-NUP-569873,opened,2024-02-25 15:28,Al Ahsa Health Cluster,126750017,Out of stock
NHC-NUP-569871,opened,2024-02-25 15:28,Eastern Health Cluster,126750127,Out of stock
NHC-NUP-569870,opened,2024-02-25 15:28,Qunfotha Health Affairs,126750012,Out of stock
NHC-NUP-569869,opened,2024-02-25 15:28,Baha Health Affairs,126750013,Out of stock
NHC-NUP-569864,opened,2024-02-25 15:28,PMAH,126750072,Out of stock
NHC-NUP-569862,opened,2024-02-25 15:27,Tabuk Health Cluster,126730460,Out of stock
NHC-NUP-569860,opened,2024-02-25 15:27,Eastern Health Cluster,126730460,Out of stock
NHC-NUP-569853,opened,2024-02-25 15:27,Makkah Health Cluster,126730460,Out of stock
NHC-NUP-569845,opened,2024-02-25 15:26,Asir Health Affairs,126730460,Out of stock
NHC-NUP-569844,opened,2024-02-25 15:26,Hail Health Cluster,126750072,Out of stock
NHC-NUP-569839,opened,2024-02-25 15:26,Eastern Health Cluster,126750013,Out of stock
NHC-NUP-569837,opened,2024-02-25 15:25,Tabuk Health Cluster,126730457,Out of stock
NHC-NUP-569834,opened,2024-02-25 15:25,Taif Health Cluster,126730460,Out of stock
NHC-NUP-569833,opened,2024-02-25 15:25,Tabuk Health Cluster,126730700,Out of stock
NHC-NUP-569829,opened,2024-02-25 15:25,Najran Health Cluster,126730459,Out of stock
NHC-NUP-569825,opened,2024-02-25 15:24,Baha Health Affairs,126730460,Out of stock
NHC-NUP-569817,opened,2024-02-25 15:24,Tabuk Health Cluster,126730454,Out of stock
NHC-NUP-569816,opened,2024-02-25 15:24,Tabuk Health Cluster,126730455,Out of stock
NHC-NUP-569798,opened,2024-02-25 15:22,Madinah Health Cluster,126730412,Out of stock
NHC-NUP-569776,opened,2024-02-25 15:20,Najran Health Cluster,126730385,Out of stock
NHC-NUP-569758,opened,2024-02-25 15:19,PMAH,126730385,Out of stock
NHC-NUP-569748,opened,2024-02-25 15:18,Al Ahsa Health Cluster,126730378,Out of stock
NHC-NUP-569742,opened,2024-02-25 15:18,KSMC,126730374,Out of stock
NHC-NUP-569731,opened,2024-02-25 15:17,Tabuk Health Cluster,126730328,Out of stock
NHC-NUP-569714,reopened,2024-02-25 15:15,Al-Jouf Health Affairs,126730329,Out of stock
NHC-NUP-569705,opened,2024-02-25 15:15,Al-Jouf Health Affairs,126730326,Out of stock
NHC-NUP-569689,opened,2024-02-25 15:13,Hafer AlBatin Health Affairs,126730328,Out of stock
NHC-NUP-569688,opened,2024-02-25 15:13,Tabuk Health Cluster,126730256,Out of stock
NHC-NUP-569685,reopened,2024-02-25 15:13,Madinah Health Cluster,126730310,Out of stock
NHC-NUP-569678,opened,2024-02-25 15:12,Tabuk Health Cluster,126730255,Out of stock
NHC-NUP-569674,opened,2024-02-25 15:12,Hafer AlBatin Health Affairs,126730310,Out of stock
NHC-NUP-569672,opened,2024-02-25 15:12,Makkah Health Cluster,126730257,Out of stock
NHC-NUP-569670,opened,2024-02-25 15:12,Asir Health Affairs,126730256,Out of stock
NHC-NUP-569668,opened,2024-02-25 15:12,Tabuk Health Cluster,126730257,Out of stock
NHC-NUP-569662,reopened,2024-02-25 15:11,Al-Jouf Health Affairs,126730255,Out of stock
NHC-NUP-569658,opened,2024-02-25 15:11,Hafer AlBatin Health Affairs,126730252,Out of stock
NHC-NUP-569657,opened,2024-02-25 15:11,Madinah Health Cluster,126730238,Out of stock
NHC-NUP-569653,opened,2024-02-25 15:10,Al Ahsa Health Cluster,126730257,Out of stock
NHC-NUP-569651,reopened,2024-02-25 15:10,Asir Health Affairs,126730255,Out of stock
NHC-NUP-569649,opened,2024-02-25 15:10,Tabuk Health Cluster,126730250,Out of stock
NHC-NUP-569647,reopened,2024-02-25 15:10,Al-Jouf Health Affairs,126730257,Out of stock
NHC-NUP-569637,opened,2024-02-25 15:09,Tabuk Health Cluster,126730238,Out of stock
NHC-NUP-569634,opened,2024-02-25 15:09,Asir Health Affairs,126730252,Out of stock
NHC-NUP-569626,opened,2024-02-25 15:08,Tabuk Health Cluster,126730247,Out of stock
NHC-NUP-569611,opened,2024-02-25 15:07,Tabuk Health Cluster,126730234,Out of stock
NHC-NUP-569606,opened,2024-02-25 15:07,Tabuk Health Cluster,126730232,Out of stock
NHC-NUP-569597,opened,2024-02-25 15:06,Tabuk Health Cluster,126730226,Out of stock
NHC-NUP-569595,opened,2024-02-25 15:06,Tabuk Health Cluster,126730230,Out of stock
NHC-NUP-569583,opened,2024-02-25 15:05,Tabuk Health Cluster,126730191,Out of stock
NHC-NUP-569555,opened,2024-02-25 15:03,Tabuk Health Cluster,126730170,Out of stock
NHC-NUP-569552,opened,2024-02-25 15:03,Tabuk Health Cluster,126730160,Out of stock
NHC-NUP-569537,opened,2024-02-25 15:02,Al Ahsa Health Cluster,126730142,Out of stock
NHC-NUP-569536,opened,2024-02-25 15:01,Taif Health Cluster,126730142,Out of stock
NHC-NUP-569534,opened,2024-02-25 15:01,Hafer AlBatin Health Affairs,126730142,Out of stock
NHC-NUP-569511,opened,2024-02-25 14:59,Jazan Health Affairs,126730104,Out of stock
NHC-NUP-569499,reopened,2024-02-25 14:59,Asir Health Affairs,126730089,Out of stock
NHC-NUP-569497,opened,2024-02-25 14:58,Tabuk Health Cluster,126730084,Out of stock
NHC-NUP-569495,opened,2024-02-25 14:58,Tabuk Health Cluster,126730106,Out of stock
NHC-NUP-569491,reopened,2024-02-25 14:58,Najran Health Affairs,126730099,Out of stock
NHC-NUP-569486,reopened,2024-02-25 14:57,Hafer AlBatin Health Affairs,126730089,Out of stock
NHC-NUP-569480,opened,2024-02-25 14:57,Tabuk Health Cluster,126730089,Out of stock
NHC-NUP-569479,opened,2024-02-25 14:57,Tabuk Health Cluster,126730079,Out of stock
NHC-NUP-569471,opened,2024-02-25 14:56,Asir Health Affairs,126730081,Out of stock
NHC-NUP-569469,opened,2024-02-25 14:56,Tabuk Health Cluster,126730078,Out of stock
NHC-NUP-569454,opened,2024-02-25 14:55,Tabuk Health Cluster,126730076,Out of stock
NHC-NUP-569450,opened,2024-02-25 14:54,Tabuk Health Cluster,126730058,Out of stock
NHC-NUP-569449,opened,2024-02-25 14:54,Qunfotha Health Affairs,126730066,Out of stock
NHC-NUP-569447,opened,2024-02-25 14:54,Tabuk Health Cluster,126730046,Out of stock
NHC-NUP-569446,opened,2024-02-25 14:54,Tabuk Health Cluster,126730035,Out of stock
NHC-NUP-569444,opened,2024-02-25 14:54,Tabuk Health Cluster,126730060,Out of stock
NHC-NUP-569442,opened,2024-02-25 14:54,Tabuk Health Cluster,126730036,Out of stock
NHC-NUP-569440,opened,2024-02-25 14:54,Tabuk Health Cluster,126730056,Out of stock
NHC-NUP-569423,opened,2024-02-25 14:52,Tabuk Health Cluster,126730025,Out of stock
NHC-NUP-569410,opened,2024-02-25 14:51,Tabuk Health Cluster,126730024,Out of stock
NHC-NUP-569408,opened,2024-02-25 14:51,Tabuk Health Cluster,126730021,Out of stock
NHC-NUP-569403,opened,2024-02-25 14:51,Najran Health Cluster,126730008,Out of stock
NHC-NUP-569402,opened,2024-02-25 14:51,Asir Health Affairs,126730026,Out of stock
NHC-NUP-569398,opened,2024-02-25 14:50,Tabuk Health Cluster,126730023,Out of stock
NHC-NUP-569394,opened,2024-02-25 14:50,KSMC,126730008,Out of stock
NHC-NUP-569390,opened,2024-02-25 14:50,Northern Borders Health Cluster,126730008,Out of stock
NHC-NUP-569388,opened,2024-02-25 14:50,Asir Health Affairs,126730023,Out of stock
NHC-NUP-569384,opened,2024-02-25 14:49,Jazan Health Affairs,126730021,Out of stock
NHC-NUP-569383,opened,2024-02-25 14:49,Tabuk Health Cluster,126730019,Out of stock
NHC-NUP-569379,opened,2024-02-25 14:49,Baha Health Affairs,126730008,Out of stock
NHC-NUP-569373,opened,2024-02-25 14:48,Hafer AlBatin Health Affairs,126730010,Out of stock
NHC-NUP-569369,opened,2024-02-25 14:48,PMAH,126730010,Out of stock
NHC-NUP-569368,opened,2024-02-25 14:48,Taif Health Cluster,126730010,Out of stock
NHC-NUP-569361,opened,2024-02-25 14:47,Jazan Health Affairs,126730008,Out of stock
NHC-NUP-569360,opened,2024-02-25 14:47,Riyadh First Health Cluster,126730006,Out of stock
NHC-NUP-569354,opened,2024-02-25 14:47,Baha Health Affairs,126730006,Out of stock
NHC-NUP-569352,opened,2024-02-25 14:47,Al Ahsa Health Cluster,126730008,Out of stock
NHC-NUP-569347,opened,2024-02-25 14:46,Tabuk Health Cluster,126720174,Out of stock
NHC-NUP-569346,opened,2024-02-25 14:46,Al-Jouf Health Affairs,126730008,Out of stock
NHC-NUP-569342,opened,2024-02-25 14:46,Tabuk Health Cluster,126720200,Out of stock
NHC-NUP-569334,opened,2024-02-25 14:45,Makkah Health Cluster,126720166,Out of stock
NHC-NUP-569322,opened,2024-02-25 14:44,Eastern Health Cluster,126720174,Out of stock
NHC-NUP-569320,opened,2024-02-25 14:44,Northern Borders Health Cluster,126720148,Out of stock
NHC-NUP-569312,opened,2024-02-25 14:44,Al Ahsa Health Cluster,126720174,Out of stock
NHC-NUP-569308,reopened,2024-02-25 14:43,Riyadh Second Health Cluster,126720174,Out of stock
NHC-NUP-569292,opened,2024-02-25 14:42,Tabuk Health Cluster,126720140,Out of stock
NHC-NUP-569287,opened,2024-02-25 14:42,PMAH,126720102,Out of stock
NHC-NUP-569281,opened,2024-02-25 14:41,Jazan Health Affairs,126720138,Out of stock
NHC-MOH-569274,reopened,2024-02-25 14:41,Makkah Health Cluster,126720124,Out of stock
NHC-NUP-569267,opened,2024-02-25 14:40,Tabuk Health Cluster,126720138,Out of stock
NHC-NUP-569257,opened,2024-02-25 14:39,Makkah Health Cluster,126720118,Out of stock
NHC-NUP-569253,opened,2024-02-25 14:39,KSMC,126720102,Out of stock
NHC-NUP-569251,opened,2024-02-25 14:39,Tabuk Health Cluster,126720114,Out of stock
NHC-NUP-569247,opened,2024-02-25 14:38,Tabuk Health Cluster,126720034,Out of stock
NHC-NUP-569246,opened,2024-02-25 14:38,Hafer AlBatin Health Affairs,126720100,Out of stock
NHC-NUP-569236,opened,2024-02-25 14:38,Tabuk Health Cluster,126720100,Out of stock
NHC-NUP-569235,reopened,2024-02-25 14:37,Najran Health Affairs,126720092,Out of stock
NHC-NUP-569227,opened,2024-02-25 14:37,Tabuk Health Cluster,126720026,Out of stock
NHC-NUP-569225,opened,2024-02-25 14:37,Tabuk Health Cluster,126720032,Out of stock
NHC-NUP-569218,opened,2024-02-25 14:36,Riyadh Second Health Cluster,126710500,Out of stock
NHC-NUP-569215,reopened,2024-02-25 14:36,Asir Health Affairs,126710501,Out of stock
NHC-NUP-569205,opened,2024-02-25 14:35,Jazan Health Affairs,126720060,Out of stock
NHC-NUP-569204,opened,2024-02-25 14:35,Tabuk Health Cluster,126710501,Out of stock
NHC-NUP-569203,opened,2024-02-25 14:35,Tabuk Health Cluster,126700180,Out of stock
NHC-NUP-569202,reopened,2024-02-25 14:35,KSMC,126720036,Out of stock
NHC-NUP-569201,opened,2024-02-25 14:35,Tabuk Health Cluster,126710500,Out of stock
NHC-NUP-569192,opened,2024-02-25 14:34,Tabuk Health Cluster,126720010,Out of stock
NHC-NUP-569191,opened,2024-02-25 14:34,Madinah Health Cluster,126700300,Out of stock
NHC-NUP-569184,opened,2024-02-25 14:33,Tabuk Health Cluster,126700212,Out of stock
NHC-MOH-569180,reopened,2024-02-25 14:33,Asir Health Affairs,546105810,Out of stock
NHC-NUP-569170,opened,2024-02-25 14:32,Tabuk Health Cluster,126700162,Out of stock
NHC-NUP-569131,opened,2024-02-25 14:29,Tabuk Health Cluster,126700142,Out of stock
NHC-NUP-569112,opened,2024-02-25 14:28,Tabuk Health Cluster,126700136,Out of stock
NHC-MOH-569104,reopened,2024-02-25 14:27,Asir Health Affairs,550063807,Out of stock
NHC-NUP-569093,opened,2024-02-25 14:26,Tabuk Health Cluster,126700132,Out of stock
NHC-NUP-569075,opened,2024-02-25 14:25,Tabuk Health Cluster,126700135,Out of stock
NHC-NUP-569070,opened,2024-02-25 14:24,Tabuk Health Cluster,126700130,Out of stock
NHC-NUP-569068,opened,2024-02-25 14:24,Tabuk Health Cluster,126700131,Out of stock
NHC-NUP-569067,opened,2024-02-25 14:24,Tabuk Health Cluster,126700134,Out of stock
NHC-NUP-569065,opened,2024-02-25 14:24,Riyadh Third Health Cluster,126690081,Out of stock
NHC-NUP-569055,opened,2024-02-25 14:23,Tabuk Health Cluster,126700128,Out of stock
NHC-NUP-569030,opened,2024-02-25 14:21,Asir Health Affairs,126680571,Out of stock
NHC-NUP-569024,opened,2024-02-25 14:21,Tabuk Health Cluster,126700002,Out of stock
NHC-NUP-569023,opened,2024-02-25 14:21,Eastern Health Cluster,126690081,Out of stock
NHC-NUP-569021,opened,2024-02-25 14:21,PMAH,126690081,Out of stock
NHC-NUP-569019,opened,2024-02-25 14:20,Jazan Health Affairs,126690081,Out of stock
NHC-NUP-569013,opened,2024-02-25 14:20,KSMC,126690026,Out of stock
NHC-NUP-569012,opened,2024-02-25 14:20,Al Ahsa Health Cluster,126690030,Out of stock
NHC-NUP-569008,opened,2024-02-25 14:20,Hafer AlBatin Health Affairs,126680612,Out of stock
NHC-NUP-569006,opened,2024-02-25 14:19,Asir Health Affairs,126680572,Out of stock
NHC-NUP-569000,opened,2024-02-25 14:19,Tabuk Health Cluster,126690026,Out of stock
NHC-NUP-568996,opened,2024-02-25 14:19,Asir Health Affairs,126680569,Out of stock
NHC-NUP-568995,opened,2024-02-25 14:18,Tabuk Health Cluster,126680610,Out of stock
NHC-NUP-568994,opened,2024-02-25 14:18,Riyadh Second Health Cluster,126680572,Out of stock
NHC-NUP-568993,opened,2024-02-25 14:18,Riyadh Third Health Cluster,126690026,Out of stock
NHC-NUP-568992,opened,2024-02-25 14:18,Riyadh First Health Cluster,126690026,Out of stock
NHC-NUP-568989,opened,2024-02-25 14:18,KSMC,126680569,Out of stock
NHC-NUP-568988,opened,2024-02-25 14:18,Madinah Health Cluster,126680569,Out of stock
NHC-NUP-568983,opened,2024-02-25 14:17,Al Ahsa Health Cluster,126680569,Out of stock
NHC-NUP-568982,opened,2024-02-25 14:17,Riyadh First Health Cluster,126680566,Out of stock
NHC-NUP-568981,opened,2024-02-25 14:17,Jazan Health Affairs,126680569,Out of stock
NHC-NUP-568978,opened,2024-02-25 14:17,Hafer AlBatin Health Affairs,126680571,Out of stock
NHC-MOH-568977,reopened,2024-02-25 14:17,Asir Health Affairs,550013342,Out of stock
NHC-NUP-568976,opened,2024-02-25 14:17,Asir Health Affairs,126680567,Out of stock
NHC-NUP-568974,opened,2024-02-25 14:17,Najran Health Cluster,126680571,Out of stock
NHC-NUP-568973,opened,2024-02-25 14:17,Najran Health Cluster,126680564,Out of stock
NHC-NUP-568971,opened,2024-02-25 14:17,PMAH,126680570,Out of stock
NHC-NUP-568969,opened,2024-02-25 14:16,Al Ahsa Health Cluster,126680571,Out of stock
NHC-NUP-568968,reopened,2024-02-25 14:16,Hafer AlBatin Health Affairs,126680562,Out of stock
NHC-NUP-568967,opened,2024-02-25 14:16,Najran Health Cluster,126680569,Out of stock
NHC-NUP-568966,opened,2024-02-25 14:16,Hafer AlBatin Health Affairs,126680566,Out of stock
NHC-NUP-568964,opened,2024-02-25 14:16,Najran Health Affairs,126680570,Out of stock
NHC-NUP-568963,opened,2024-02-25 14:16,Najran Health Cluster,126680565,Out of stock
NHC-NUP-568962,opened,2024-02-25 14:16,Asir Health Affairs,126680566,Out of stock
NHC-NUP-568961,opened,2024-02-25 14:16,Hafer AlBatin Health Affairs,126680569,Out of stock
NHC-NUP-568960,opened,2024-02-25 14:16,Jazan Health Affairs,126680567,Out of stock
NHC-NUP-568959,opened,2024-02-25 14:16,Tabuk Health Cluster,126680562,Out of stock
NHC-NUP-568958,opened,2024-02-25 14:16,Al-Jouf Health Affairs,126680568,Out of stock
NHC-NUP-568957,opened,2024-02-25 14:15,Jazan Health Affairs,126680562,Out of stock
NHC-NUP-568955,opened,2024-02-25 14:15,Asir Health Affairs,540041650,Expediting - NUPCO Care
NHC-NUP-568954,opened,2024-02-25 14:15,Al-Jouf Health Affairs,126680566,Out of stock
NHC-NUP-568951,opened,2024-02-25 14:15,Al-Jouf Health Affairs,126680562,Out of stock
NHC-NUP-568950,opened,2024-02-25 14:15,Hafer AlBatin Health Affairs,126680567,Out of stock
NHC-NUP-568949,opened,2024-02-25 14:15,Madinah Health Cluster,126680564,Out of stock
NHC-NUP-568945,opened,2024-02-25 14:15,Hafer AlBatin Health Affairs,126680564,Out of stock
NHC-NUP-568944,opened,2024-02-25 14:15,Hafer AlBatin Health Affairs,126680565,Out of stock
NHC-NUP-568943,reopened,2024-02-25 14:14,Al Ahsa Health Cluster,126680562,Out of stock
NHC-NUP-568941,opened,2024-02-25 14:14,Asir Health Affairs,126680564,Out of stock
NHC-NUP-568940,opened,2024-02-25 14:14,Asir Health Affairs,126680562,Out of stock
NHC-NUP-568913,opened,2024-02-25 14:12,PMAH,126680122,Out of stock
NHC-MOH-568910,reopened,2024-02-25 14:12,Asir Health Affairs,549066409,Out of stock
NHC-NUP-568896,opened,2024-02-25 14:11,Tabuk Health Cluster,126670705,Out of stock
NHC-NUP-568895,reopened,2024-02-25 14:11,Riyadh Third Health Cluster,126680016,Out of stock
NHC-NUP-568887,opened,2024-02-25 14:10,Tabuk Health Cluster,126680007,Out of stock
NHC-NUP-568884,opened,2024-02-25 14:10,Tabuk Health Cluster,126680009,Out of stock
NHC-NUP-568877,opened,2024-02-25 14:09,Riyadh Third Health Cluster,126670644,Out of stock
NHC-NUP-568876,opened,2024-02-25 14:09,Makkah Health Cluster,126680016,Out of stock
NHC-NUP-568875,reopened,2024-02-25 14:09,PMAH,126680016,Out of stock
NHC-NUP-568871,opened,2024-02-25 14:09,Tabuk Health Cluster,126680006,Out of stock
NHC-NUP-568865,opened,2024-02-25 14:08,Tabuk Health Cluster,126670701,Out of stock
NHC-NUP-568861,opened,2024-02-25 14:08,Tabuk Health Cluster,126670664,Out of stock
NHC-NUP-568834,opened,2024-02-25 14:06,Tabuk Health Cluster,126670628,Out of stock
NHC-NUP-568832,opened,2024-02-25 14:06,Tabuk Health Cluster,126670630,Out of stock
NHC-NUP-568829,opened,2024-02-25 14:05,Tabuk Health Cluster,126670622,Out of stock
NHC-NUP-568821,opened,2024-02-25 14:05,Al Ahsa Health Cluster,126670622,Out of stock
NHC-NUP-568808,opened,2024-02-25 14:04,PMAH,126670576,Out of stock
NHC-NUP-568799,opened,2024-02-25 14:03,Al-Jouf Health Affairs,126670580,Out of stock
